expected_return,risk,weight_005930.KS,weight_AAPL,weight_NVDA
0.0010333798430194568,0.014792722221801072,0.16,0.76,0.07999999999999996
0.0009838135090858135,0.014826524428810894,0.16,0.78,0.05999999999999994
0.0009342471751521699,0.014885385164661162,0.16,0.8,0.039999999999999925
0.0008846808412185264,0.014969008828841422,0.16,0.8200000000000001,0.019999999999999907
0.0008351145072848831,0.015076983388296869,0.16,0.84,0.0
0.0028705314653152797,0.026496750490036153,0.18,0.0,0.8200000000000001
0.0028209651313816364,0.025987200177782242,0.18,0.02,0.8
0.0027713987974479926,0.025482131554963157,0.18,0.04,0.78
0.0027218324635143493,0.024981816448052818,0.18,0.06,0.76
0.002672266129580706,0.02448654623378694,0.18,0.08,0.7400000000000001
0.0026226997956470626,0.023996633281150027,0.18,0.1,0.7200000000000001
0.002573133461713419,0.02351241246992828,0.18,0.12,0.7000000000000001
0.002523567127779776,0.023034242779772684,0.18,0.14,0.68
0.0024740007938461326,0.02256250894015137,0.18,0.16,0.66
0.0024244344599124892,0.022097623127086324,0.18,0.18,0.6400000000000001
0.002374868125978846,0.021640026687009883,0.18,0.2,0.6200000000000001
0.002325301792045202,0.021190191861276027,0.18,0.22,0.6000000000000001
0.0022757354581115583,0.020748623476662422,0.18,0.24,0.5800000000000001
0.002226169124177915,0.02031586055746482,0.18,0.26,0.56
0.0021766027902442716,0.019892477803426904,0.18,0.28,0.54
0.002127036456310628,0.019479086864756745,0.18,0.3,0.52
0.0020774701223769845,0.01907633733097302,0.18,0.32,0.5
0.002027903788443341,0.01868491733460013,0.18,0.34,0.48000000000000004
0.001978337454509698,0.018305553654343144,0.18,0.36,0.4600000000000001
0.0019287711205760543,0.017939011186201434,0.18,0.38,0.44000000000000006
0.0018792047866424111,0.017586091636310613,0.18,0.4,0.42000000000000004
0.0018296384527087676,0.017247631277894294,0.18,0.42,0.4000000000000001
0.001780072118775124,0.016924497608824623,0.18,0.44,0.38000000000000006
0.0017305057848414807,0.01661758474867671,0.18,0.46,0.36000000000000004
0.0016809394509078373,0.016327807427919543,0.18,0.48,0.3400000000000001
0.001631373116974194,0.01605609345022711,0.18,0.5,0.32000000000000006
0.0015818067830405502,0.015803374554729018,0.18,0.52,0.30000000000000004
0.0015322404491069069,0.0155705756703828,0.18,0.54,0.28
0.0014826741151732633,0.015358602639973677,0.18,0.56,0.26
0.0014331077812396202,0.015168328594592271,0.18,0.58,0.2400000000000001
0.0013835414473059766,0.015000579275810454,0.18,0.6,0.22000000000000008
0.001333975113372333,0.01485611772374102,0.18,0.62,0.20000000000000007
0.0012844087794386897,0.014735628863026495,0.18,0.64,0.18000000000000005
0.0012348424455050461,0.014639704611483678,0.18,0.66,0.16000000000000003
0.0011852761115714026,0.01456883019290028,0.18,0.68,0.14
0.0011357097776377592,0.014523372343331925,0.18,0.7000000000000001,0.12
0.001086143443704116,0.014503570050576649,0.18,0.72,0.10000000000000009
0.0010365771097704726,0.014509528357473883,0.18,0.74,0.08000000000000007
0.000987010775836829,0.014541215597608162,0.18,0.76,0.06000000000000005
0.0009374444419031855,0.014598464231258594,0.18,0.78,0.040000000000000036
0.0008878781079695421,0.014680975230616653,0.18,0.8,0.020000000000000018
0.0008383117740358985,0.014788325749997942,0.18,0.8200000000000001,0.0
0.0028241623981326517,0.025894613740757567,0.2,0.0,0.8
0.002774596064199008,0.025386114674766192,0.2,0.02,0.78
0.0027250297302653646,0.024882248385810272,0.2,0.04,0.76
0.0026754633963317212,0.024383302076244017,0.2,0.06,0.74
0.002625897062398078,0.023889584016993752,0.2,0.08,0.7200000000000001
0.0025763307284644345,0.023401425123784028,0.2,0.1,0.7000000000000001
0.002526764394530791,0.022919180615776094,0.2,0.12,0.68
0.002477198060597148,0.02244323174875874,0.2,0.14,0.66
0.002427631726663504,0.021973987610669293,0.2,0.16,0.64
0.002378065392729861,0.021511886961738905,0.2,0.18,0.6200000000000001
0.0023284990587962174,0.02105740009476114,0.2,0.2,0.6000000000000001
0.002278932724862574,0.020611030682682756,0.2,0.22,0.5800000000000001
0.0022293663909289303,0.020173317570730973,0.2,0.24,0.56
0.002179800056995287,0.019744836458478594,0.2,0.26,0.54
0.0021302337230616436,0.01932620140353498,0.2,0.28,0.52
0.002080667389128,0.0189180660629822,0.2,0.3,0.5
0.0020311010551943565,0.01852112457147648,0.2,0.32,0.48000000000000004
0.001981534721260713,0.018136111936585805,0.2,0.34,0.46
0.0019319683873270698,0.01776380381326083,0.2,0.36,0.44000000000000006
0.0018824020533934264,0.017405015501604677,0.2,0.38,0.42000000000000004
0.0018328357194597827,0.017060599997116392,0.2,0.4,0.4
0.0017832693855261393,0.016731444912724845,0.2,0.42,0.38000000000000006
0.001733703051592496,0.01641846809019994,0.2,0.44,0.36000000000000004
0.0016841367176588526,0.016122611728430065,0.2,0.46,0.34
0.0016345703837252093,0.015844834881371825,0.2,0.48,0.32000000000000006
0.0015850040497915655,0.015586104222851626,0.2,0.5,0.30000000000000004
0.0015354377158579222,0.015347383041700585,0.2,0.52,0.28
0.0014858713819242788,0.015129618520213708,0.2,0.54,0.26
0.001436305047990635,0.01493372746038771,0.2,0.56,0.24
0.001386738714056992,0.014760580751126014,0.2,0.58,0.22000000000000008
0.0013371723801233483,0.014610987006883383,0.2,0.6,0.20000000000000007
0.001287606046189705,0.014485675941272046,0.2,0.62,0.18000000000000005
0.0012380397122560617,0.014385282151949955,0.2,0.64,0.16000000000000003
0.0011884733783224179,0.014310330068251451,0.2,0.66,0.14
0.0011389070443887745,0.014261220834445509,0.2,0.68,0.12
0.0010893407104551312,0.01423822185775925,0.2,0.7000000000000001,0.09999999999999998
0.0010397743765214879,0.014241459637556582,0.2,0.72,0.08000000000000007
0.0009902080425878443,0.014270916316094168,0.2,0.74,0.06000000000000005
0.0009406417086542008,0.014326430167672672,0.2,0.76,0.040000000000000036
0.0008910753747205574,0.014407699995241087,0.2,0.78,0.020000000000000018
0.0008415090407869139,0.014514293159226454,0.2,0.8,0.0
0.0027777933309500232,0.02530141468383049,0.22,0.0,0.78
0.00272822699701638,0.024794200802787672,0.22,0.02,0.76
0.0026786606630827365,0.024291786077812186,0.22,0.04,0.74
0.0026290943291490928,0.02379447450999607,0.22,0.06,0.72
0.00257952799521545,0.02330259282824435,0.22,0.08,0.7000000000000001
0.0025299616612818065,0.022816492210382965,0.22,0.1,0.68
0.002480395327348163,0.022336550091932673,0.22,0.12,0.66
0.0024308289934145194,0.02186317205228459,0.22,0.14,0.64
0.002381262659480876,0.021396793762655374,0.22,0.16,0.62
0.0023316963255472327,0.020937882973472925,0.22,0.18,0.6000000000000001
0.0022821299916135893,0.02048694151052119,0.22,0.2,0.5800000000000001
0.0022325636576799456,0.020044507239032203,0.22,0.22,0.56
0.0021829973237463022,0.01961115594275723,0.22,0.24,0.54
0.002133430989812659,0.019187503050738505,0.22,0.26,0.52
0.002083864655879015,0.018774205128007048,0.22,0.28,0.5
0.0020342983219453718,0.018371961027889818,0.22,0.3,0.48000000000000004
0.0019847319880117284,0.017981512583415998,0.22,0.32,0.46
0.001935165654078085,0.017603644694216675,0.22,0.34,0.44
0.0018855993201444417,0.017239184644533726,0.22,0.36,0.42000000000000004
0.001836032986210798,0.016889000469295437,0.22,0.38,0.4
0.0017864666522771546,0.0165539981711617,0.22,0.4,0.38
0.0017369003183435113,0.016235117585198383,0.22,0.42,0.36000000000000004
0.001687333984409868,0.01593332669328788,0.22,0.44,0.34
0.0016377676504762244,0.015649614211867714,0.22,0.46,0.32
0.001588201316542581,0.015384980318511075,0.22,0.48,0.30000000000000004
0.0015386349826089375,0.015140425449011789,0.22,0.5,0.28
0.0014890686486752941,0.01491693718926992,0.22,0.52,0.26
0.0014395023147416503,0.014715475405014736,0.22,0.54,0.24
0.001389935980808007,0.01453695589310199,0.22,0.56,0.21999999999999997
0.0013403696468743639,0.014382232991987761,0.22,0.58,0.20000000000000007
0.0012908033129407203,0.014252081742295728,0.22,0.6,0.18000000000000005
0.001241236979007077,0.014147180323222245,0.22,0.62,0.16000000000000003
0.0011916706450734332,0.014068093586619458,0.22,0.64,0.14
0.0011421043111397898,0.014015258548504552,0.22,0.66,0.12
0.0010925379772061463,0.013988972662651313,0.22,0.68,0.09999999999999998
0.001042971643272503,0.013989385586465583,0.22,0.7000000000000001,0.07999999999999996
0.0009934053093388596,0.014016494960318922,0.22,0.72,0.06000000000000005
0.0009438389754052161,0.014070146474500892,0.22,0.74,0.040000000000000036
0.0008942726414715727,0.01415003821940434,0.22,0.76,0.020000000000000018
0.0008447063075379292,0.014255729036521655,0.22,0.78,0.0
0.002731424263767395,0.024717796811034733,0.24,0.0,0.76
0.002681857929833752,0.024212131227668854,0.24,0.02,0.74
0.002632291595900108,0.023711448436051837,0.24,0.04,0.72
0.002582725261966465,0.023216070818307358,0.24,0.06,0.7
0.002533158928032822,0.02272634529574013,0.24,0.08,0.68
0.0024835925940991785,0.022242645205037683,0.24,0.1,0.66
0.0024340262601655347,0.021765372266253375,0.24,0.12,0.64
0.0023844599262318913,0.02129495862910813,0.24,0.14,0.62
0.0023348935922982476,0.02083186897754715,0.24,0.16,0.6
0.0022853272583646046,0.02037660266421725,0.24,0.18,0.5800000000000001
0.002235760924430961,0.019929695836326984,0.24,0.2,0.56
0.0021861945904973175,0.01949172350196519,0.24,0.22,0.54
0.002136628256563674,0.01906330147117872,0.24,0.24,0.52
0.0020870619226300304,0.018645088088836068,0.24,0.26,0.5
0.002037495588696387,0.018237785656578433,0.24,0.28,0.48
0.0019879292547627437,0.017842141419279492,0.24,0.3,0.46
0.0019383629208291004,0.0174589479680555,0.24,0.32,0.44
0.0018887965868954566,0.017089042888131532,0.24,0.34,0.42
0.0018392302529618132,0.016733307457551784,0.24,0.36,0.4
0.00178966391902817,0.016392664184352305,0.24,0.38,0.38
0.0017400975850945263,0.016068072958770288,0.24,0.4,0.36
0.0016905312511608832,0.015760525597555832,0.24,0.42,0.34
0.0016409649172272397,0.015471038574364996,0.24,0.44,0.32
0.001591398583293596,0.015200643768709145,0.24,0.46,0.3
0.0015418322493599528,0.014950377130772727,0.24,0.48,0.28
0.0014922659154263094,0.014721265253941239,0.24,0.5,0.26
0.0014426995814926656,0.014514309971779316,0.24,0.52,0.24
0.0013931332475590223,0.014330471248089394,0.24,0.54,0.21999999999999997
0.0013435669136253787,0.014170648798949559,0.24,0.56,0.19999999999999996
0.0012940005796917356,0.014035663059843446,0.24,0.58,0.18000000000000005
0.0012444342457580923,0.01392623626940052,0.24,0.6,0.16000000000000003
0.0011948679118244485,0.013842974560704385,0.24,0.62,0.14
0.0011453015778908051,0.01378635200844953,0.24,0.64,0.12
0.0010957352439571616,0.013756697556785984,0.24,0.66,0.09999999999999998
0.001046168910023518,0.013754185639008657,0.24,0.68,0.07999999999999996
0.0009966025760898747,0.013778831099595202,0.24,0.7000000000000001,0.05999999999999994
0.0009470362421562314,0.013830488758733777,0.24,0.72,0.040000000000000036
0.000897469908222588,0.013908857648821498,0.24,0.74,0.020000000000000018
0.0008479035742889444,0.014013489638213911,0.24,0.76,0.0
0.002685055196584767,0.02414445491926392,0.26,0.0,0.74
0.0026354888626511233,0.02364063310681592,0.26,0.02,0.72
0.0025859225287174804,0.023141997169415254,0.26,0.04,0.7
0.0025363561947838367,0.022648889624941784,0.26,0.06,0.6799999999999999
0.0024867898608501937,0.02216167950431098,0.26,0.08,0.66
0.00243722352691655,0.021680764391880384,0.26,0.1,0.64
0.0023876571929829066,0.02120657255984778,0.26,0.12,0.62
0.002338090859049263,0.02073956517893706,0.26,0.14,0.6
0.0022885245251156195,0.02028023857951622,0.26,0.16,0.58
0.002238958191181976,0.01982912652711276,0.26,0.18,0.56
0.002189391857248333,0.019386802463785133,0.26,0.2,0.54
0.0021398255233146895,0.01895388165170483,0.26,0.22,0.52
0.002090259189381046,0.018531023137411225,0.26,0.24,0.5
0.0020406928554474024,0.018118931434473087,0.26,0.26,0.48
0.001991126521513759,0.01771835779891672,0.26,0.28,0.45999999999999996
0.0019415601875801157,0.017330100946306073,0.26,0.3,0.44
0.001891993853646472,0.016955007032829966,0.26,0.32,0.42
0.0018424275197128285,0.016593968696875926,0.26,0.34,0.39999999999999997
0.0017928611857791852,0.016247922934883464,0.26,0.36,0.38
0.0017432948518455416,0.015917847569264995,0.26,0.38,0.36
0.0016937285179118983,0.015604756061349642,0.26,0.4,0.33999999999999997
0.001644162183978255,0.015309690434020235,0.26,0.42,0.32
0.0015945958500446114,0.015033712102879397,0.26,0.44,0.3
0.001545029516110968,0.014777890477142659,0.26,0.46,0.27999999999999997
0.0014954631821773247,0.014543289286540868,0.26,0.48,0.26
0.001445896848243681,0.01433095072020815,0.26,0.5,0.24
0.0013963305143100376,0.014141877625459928,0.26,0.52,0.21999999999999997
0.0013467641803763942,0.013977014200370662,0.26,0.54,0.19999999999999996
0.0012971978464427507,0.013837225809267972,0.26,0.56,0.17999999999999994
0.0012476315125091075,0.013723278733284173,0.26,0.58,0.16000000000000003
0.0011980651785754638,0.01363582081290221,0.26,0.6,0.14
0.0011484988446418204,0.013575364018956322,0.26,0.62,0.12
0.001098932510708177,0.013542269979888907,0.26,0.64,0.09999999999999998
0.0010493661767745335,0.013536739383051449,0.26,0.66,0.07999999999999996
0.00099979984284089,0.013558805957625524,0.26,0.68,0.05999999999999994
0.0009502335089072466,0.013608335453825941,0.26,0.7000000000000001,0.039999999999999925
0.0009006671749736033,0.013685029689649937,0.26,0.72,0.020000000000000018
0.0008511008410399598,0.013788435384218685,0.26,0.74,0.0
0.0026386861294021386,0.02358213852629697,0.28,0.0,0.72
0.0025891197954684957,0.02308049173576308,0.28,0.02,0.7
0.002539553461534852,0.02258425577722731,0.28,0.04,0.6799999999999999
0.0024899871276012086,0.022093795242403506,0.28,0.06,0.6599999999999999
0.0024404207936675653,0.021609503380936552,0.28,0.08,0.64
0.002390854459733922,0.02113180431206938,0.28,0.1,0.62
0.0023412881258002786,0.020661155329552826,0.28,0.12,0.6
0.002291721791866635,0.02019804927649336,0.28,0.14,0.58
0.0022421554579329915,0.01974301695675785,0.28,0.16,0.5599999999999999
0.002192589123999348,0.019296629537031373,0.28,0.18,0.54
0.0021430227900657048,0.018859500878322964,0.28,0.2,0.52
0.0020934564561320614,0.01843228971736629,0.28,0.22,0.5
0.0020438901221984176,0.01801570159682434,0.28,0.24,0.48
0.0019943237882647743,0.01761049041855849,0.28,0.26,0.45999999999999996
0.0019447574543311307,0.017217459466886836,0.28,0.28,0.43999999999999995
0.0018951911203974874,0.01683746171966165,0.28,0.3,0.42
0.0018456247864638438,0.016471399235756544,0.28,0.32,0.39999999999999997
0.0017960584525302003,0.016120221380667217,0.28,0.34,0.37999999999999995
0.001746492118596557,0.015784921630948606,0.28,0.36,0.36
0.0016969257846629136,0.01546653268784207,0.28,0.38,0.33999999999999997
0.00164735945072927,0.015166119636492878,0.28,0.4,0.31999999999999995
0.0015977931167956267,0.014884770916214058,0.28,0.42,0.3
0.0015482267828619833,0.014623586926036936,0.28,0.44,0.27999999999999997
0.0014986604489283398,0.014383666184042729,0.28,0.46,0.25999999999999995
0.0014490941149946964,0.014166089091913116,0.28,0.48,0.24
0.0013995277810610529,0.013971899526603196,0.28,0.5,0.21999999999999997
0.0013499614471274095,0.013802084681612373,0.28,0.52,0.19999999999999996
0.0013003951131937662,0.013657553796003613,0.28,0.54,0.17999999999999994
0.0012508287792601224,0.013539116617360823,0.28,0.56,0.15999999999999992
0.0012012624453264793,0.013447462616482287,0.28,0.58,0.14
0.0011516961113928357,0.013383142075772446,0.28,0.6,0.12
0.0011021297774591924,0.013346550182513925,0.28,0.62,0.09999999999999998
0.0010525634435255488,0.013337915155069905,0.28,0.64,0.07999999999999996
0.0010029971095919055,0.01335729121299502,0.28,0.66,0.05999999999999994
0.0009534307756582619,0.013404556888203877,0.28,0.68,0.039999999999999925
0.0009038644417246184,0.013479418798481756,0.28,0.7000000000000001,0.019999999999999907
0.0008542981077909752,0.013581420613325481,0.28,0.72,0.0
0.002592317062219511,0.023031655206842496,0.3,0.0,0.7
0.0025427507282858672,0.02253255408972755,0.3,0.02,0.6799999999999999
0.002493184394352224,0.02203911329889544,0.3,0.04,0.6599999999999999
0.00244361806041858,0.021551721628492497,0.3,0.06,0.6399999999999999
0.0023940517264849372,0.0210707988519169,0.3,0.08,0.62
0.002344485392551294,0.020596798108426535,0.3,0.1,0.6
0.00229491905861765,0.0201302083778597,0.3,0.12,0.58
0.0022453527246840068,0.019671557012810453,0.3,0.14,0.5599999999999999
0.0021957863907503634,0.019221412285154307,0.3,0.16,0.5399999999999999
0.00214622005681672,0.01878038588844594,0.3,0.18,0.52
0.0020966537228830763,0.018349135319066866,0.3,0.2,0.49999999999999994
0.002047087388949433,0.017928366036851887,0.3,0.22,0.48
0.0019975210550157896,0.017518833280235614,0.3,0.24,0.45999999999999996
0.001947954721082146,0.01712134338203247,0.3,0.26,0.43999999999999995
0.0018983883871485025,0.016736754400590113,0.3,0.28,0.41999999999999993
0.0018488220532148591,0.01636597584873287,0.3,0.3,0.39999999999999997
0.0017992557192812156,0.01600996727205812,0.3,0.32,0.37999999999999995
0.0017496893853475722,0.015669735402324633,0.3,0.34,0.35999999999999993
0.0017001230514139289,0.015346329595730355,0.3,0.36,0.33999999999999997
0.0016505567174802853,0.015040835265973171,0.3,0.38,0.31999999999999995
0.001600990383546642,0.014754365045332332,0.3,0.4,0.29999999999999993
0.0015514240496129986,0.014488047461239776,0.3,0.42,0.27999999999999997
0.001501857715679355,0.014243013007884867,0.3,0.44,0.25999999999999995
0.0014522913817457115,0.014020377626934597,0.3,0.46,0.23999999999999994
0.0014027250478120682,0.013821223788664603,0.3,0.48,0.21999999999999997
0.0013531587138784248,0.013646579578278136,0.3,0.5,0.19999999999999996
0.0013035923799447813,0.01349739642714983,0.3,0.52,0.17999999999999994
0.0012540260460111377,0.013374526361423996,0.3,0.54,0.15999999999999992
0.0012044597120774944,0.01327869983954165,0.3,0.56,0.1399999999999999
0.001154893378143851,0.013210505380956885,0.3,0.58,0.12
0.0011053270442102077,0.013170372218254414,0.3,0.6,0.09999999999999998
0.0010557607102765641,0.013158557112004112,0.3,0.62,0.07999999999999996
0.0010061943763429208,0.013175136247030228,0.3,0.64,0.05999999999999994
0.0009566280424092772,0.01322000279656457,0.3,0.66,0.039999999999999925
0.0009070617084756337,0.013292870333752966,0.3,0.68,0.019999999999999907
0.0008574953745419905,0.013393281839571431,0.3,0.7000000000000001,0.0
0.0025459479950368825,0.022493873735499933,0.32,0.0,0.6799999999999999
0.002496381661103239,0.021997732128942085,0.32,0.02,0.6599999999999999
0.002446815327169596,0.021507527774251453,0.32,0.04,0.6399999999999999
0.002397248993235952,0.021023675988255098,0.32,0.06,0.6199999999999999
0.002347682659302309,0.020546625565126254,0.32,0.08,0.6
0.0022981163253686654,0.02007686133645633,0.32,0.1,0.58
0.002248549991435022,0.01961490680805085,0.32,0.12,0.5599999999999999
0.0021989836575013787,0.01916132683321209,0.32,0.14,0.5399999999999999
0.002149417323567735,0.01871673026693651,0.32,0.16,0.5199999999999999
0.0020998509896340916,0.01828177252666629,0.32,0.18,0.49999999999999994
0.0020502846557004482,0.017857157962668995,0.32,0.2,0.4799999999999999
0.002000718321766805,0.017443641914637112,0.32,0.22,0.45999999999999996
0.0019511519878331616,0.017042032300869692,0.32,0.24,0.43999999999999995
0.0019015856538995178,0.016653190553077714,0.32,0.26,0.41999999999999993
0.0018520193199658744,0.016278031674799538,0.32,0.28,0.3999999999999999
0.001802452986032231,0.015917523166933567,0.32,0.3,0.37999999999999995
0.0017528866520985877,0.015572682533506745,0.32,0.32,0.35999999999999993
0.001703320318164944,0.015244573059431173,0.32,0.34,0.3399999999999999
0.0016537539842313006,0.01493429754607537,0.32,0.36,0.31999999999999995
0.0016041876502976573,0.01464298970772432,0.32,0.38,0.29999999999999993
0.001554621316364014,0.014371802980898307,0.32,0.4,0.2799999999999999
0.0015050549824303704,0.014121896587159385,0.32,0.42,0.25999999999999995
0.001455488648496727,0.013894418824496397,0.32,0.44,0.23999999999999994
0.0014059223145630835,0.013690487744344438,0.32,0.46,0.21999999999999992
0.0013563559806294401,0.013511169595597564,0.32,0.48,0.19999999999999996
0.0013067896466957968,0.013357455669377473,0.32,0.5,0.17999999999999994
0.001257223312762153,0.013230238434480238,0.32,0.52,0.15999999999999992
0.0012076569788285097,0.01313028807994864,0.32,0.54,0.1399999999999999
0.001158090644894866,0.013058230739541786,0.32,0.56,0.11999999999999988
0.001108524310961223,0.013014529725933865,0.32,0.58,0.09999999999999998
0.0010589579770275794,0.012999471023189666,0.32,0.6,0.07999999999999996
0.001009391643093936,0.013013154065548784,0.32,0.62,0.05999999999999994
0.0009598253091602925,0.013055488483396526,0.32,0.64,0.039999999999999925
0.000910258975226649,0.013126197061674765,0.32,0.66,0.019999999999999907
0.0008606926412930058,0.01322482468765347,0.32,0.68,0.0
0.0024995789278542545,0.021969726890853133,0.34,0.0,0.6599999999999999
0.002450012593920611,0.021477005699007654,0.34,0.02,0.6399999999999999
0.0024004462599869674,0.0209905292188446,0.34,0.04,0.6199999999999999
0.002350879926053324,0.020510741793864008,0.34,0.06,0.5999999999999999
0.0023013135921196807,0.02003812391261668,0.34,0.08,0.58
0.0022517472581860373,0.01957319493326601,0.34,0.1,0.5599999999999999
0.002202180924252394,0.01911651586480417,0.34,0.12,0.5399999999999999
0.0021526145903187502,0.018668692152328678,0.34,0.14,0.5199999999999999
0.002103048256385107,0.018230376394988576,0.34,0.16,0.4999999999999999
0.0020534819224514635,0.01780227090241367,0.34,0.18,0.4799999999999999
0.00200391558851782,0.017385129968404654,0.34,0.2,0.4599999999999999
0.001954349254584177,0.016979761709433622,0.34,0.22,0.43999999999999995
0.001904782920650533,0.016587029280597666,0.34,0.24,0.41999999999999993
0.0018552165867168897,0.016207851244291756,0.34,0.26,0.3999999999999999
0.0018056502527832464,0.015843200829194992,0.34,0.28,0.3799999999999999
0.001756083918849603,0.015494103782624839,0.34,0.3,0.35999999999999993
0.0017065175849159595,0.015161634492848165,0.34,0.32,0.3399999999999999
0.001656951250982316,0.014846910046138443,0.34,0.34,0.3199999999999999
0.0016073849170486726,0.014551081894380206,0.34,0.36,0.29999999999999993
0.0015578185831150292,0.014275324852038281,0.34,0.38,0.2799999999999999
0.0015082522491813855,0.014020823225506893,0.34,0.4,0.2599999999999999
0.0014586859152477423,0.013788754010643408,0.34,0.42,0.23999999999999994
0.0014091195813140988,0.013580267278908223,0.34,0.44,0.21999999999999992
0.0013595532473804554,0.013396464105224387,0.34,0.46,0.1999999999999999
0.001309986913446812,0.013238372658071498,0.34,0.48,0.17999999999999994
0.0012604205795131683,0.013106923349925186,0.34,0.5,0.15999999999999992
0.001210854245579525,0.013002924198928583,0.34,0.52,0.1399999999999999
0.0011612879116458814,0.012927037738816285,0.34,0.54,0.11999999999999988
0.0011117215777122378,0.012879760891954006,0.34,0.56,0.09999999999999987
0.0010621552437785947,0.01286140915772703,0.34,0.58,0.07999999999999996
0.0010125889098449514,0.012872106252142693,0.34,0.6,0.05999999999999994
0.0009630225759113078,0.012911779976667306,0.34,0.62,0.039999999999999925
0.0009134562419776642,0.012980164633806152,0.34,0.64,0.019999999999999907
0.0008638899080440211,0.013076809803273378,0.34,0.66,0.0
0.002453209860671627,0.021460213737450527,0.36,0.0,0.64
0.002403643526737983,0.02097142481430499,0.36,0.02,0.62
0.0023540771928043398,0.020489221868642625,0.36,0.04,0.6
0.0023045108588706964,0.020014080937637607,0.36,0.06,0.5800000000000001
0.002254944524937053,0.019546517022978396,0.36,0.08,0.56
0.0022053781910034093,0.019087086960463316,0.36,0.1,0.54
0.002155811857069766,0.018636392314458905,0.36,0.12,0.52
0.0021062455231361226,0.018195082228887736,0.36,0.14,0.5
0.002056679189202479,0.01776385614355676,0.36,0.16,0.48
0.0020071128552688355,0.017343466257279765,0.36,0.18,0.46
0.001957546521335192,0.016934719587322775,0.36,0.2,0.44
0.0019079801874015488,0.016538479438586096,0.36,0.22,0.42000000000000004
0.0018584138534679055,0.016155666056688774,0.36,0.24,0.4
0.0018088475195342617,0.01578725619876317,0.36,0.26,0.38
0.0017592811856006183,0.015434281317604517,0.36,0.28,0.36
0.001709714851666975,0.01509782402374445,0.36,0.3,0.34
0.0016601485177333316,0.014779012472705464,0.36,0.32,0.32
0.001610582183799688,0.014479012329583872,0.36,0.34,0.3
0.0015610158498660447,0.01419901599997441,0.36,0.36,0.28
0.0015114495159324012,0.013940228895188426,0.36,0.38,0.26
0.0014618831819987578,0.0137038526294029,0.36,0.4,0.24
0.0014123168480651145,0.013491065231551165,0.36,0.42,0.22000000000000003
0.001362750514131471,0.013302998693188467,0.36,0.44,0.2
0.0013131841801978274,0.013140714453004786,0.36,0.46,0.18
0.001263617846264184,0.013005177714866999,0.36,0.48,0.16000000000000003
0.0012140515123305407,0.012897231773158414,0.36,0.5,0.14
0.0011644851783968971,0.012817573732235368,0.36,0.52,0.12
0.0011149188444632536,0.012766733110214328,0.36,0.54,0.09999999999999998
0.00106535251052961,0.012745054773873075,0.36,0.56,0.07999999999999996
0.0010157861765959669,0.01275268744328177,0.36,0.58,0.06000000000000005
0.0009662198426623234,0.012789578641162402,0.36,0.6,0.040000000000000036
0.00091665350872868,0.01285547648149799,0.36,0.62,0.020000000000000018
0.0008670871747950364,0.012949938156981596,0.36,0.64,0.0
0.0024068407934889984,0.02096640116051795,0.38,0.0,0.62
0.002357274459555355,0.020482111064468178,0.38,0.02,0.6
0.0023077081256217113,0.02000478539365221,0.38,0.04,0.58
0.0022581417916880684,0.019534934670747718,0.38,0.06,0.56
0.0022085754577544246,0.01907311132170394,0.38,0.08,0.54
0.0021590091238207812,0.018619912656757293,0.38,0.1,0.52
0.002109442789887138,0.01817598382910425,0.38,0.12,0.5
0.002059876455953494,0.017742020683165643,0.38,0.14,0.48
0.002010310122019851,0.01731877237691301,0.38,0.16,0.45999999999999996
0.0019607437880862074,0.016907043630398612,0.38,0.18,0.44
0.001911177454152564,0.01650769641568771,0.38,0.2,0.42
0.0018616111202189208,0.01612165086274495,0.38,0.22,0.4
0.0018120447862852772,0.01574988511334005,0.38,0.24,0.38
0.0017624784523516336,0.015393433813870299,0.38,0.26,0.36
0.0017129121184179903,0.015053384902938938,0.38,0.28,0.33999999999999997
0.001663345784484347,0.014730874327258508,0.38,0.3,0.32
0.0016137794505507034,0.014427078318577438,0.38,0.32,0.3
0.0015642131166170598,0.014143202895054571,0.38,0.34,0.27999999999999997
0.0015146467826834165,0.013880470323674997,0.38,0.36,0.26
0.0014650804487497731,0.013640102405685743,0.38,0.38,0.24
0.0014155141148161296,0.013423300630776142,0.38,0.4,0.21999999999999997
0.0013659477808824862,0.013231223487124152,0.38,0.42,0.2
0.0013163814469488427,0.013064961502571904,0.38,0.44,0.18
0.0012668151130151993,0.01292551090350302,0.38,0.46,0.15999999999999998
0.001217248779081556,0.012813747075890584,0.38,0.48,0.14
0.0011676824451479124,0.012730399250952144,0.38,0.5,0.12
0.0011181161112142689,0.012676027966513046,0.38,0.52,0.09999999999999998
0.0010685497772806255,0.012651006832755574,0.38,0.54,0.07999999999999996
0.001018983443346982,0.012655509934904443,0.38,0.56,0.05999999999999994
0.0009694171094133387,0.012689505841360856,0.38,0.58,0.040000000000000036
0.0009198507754796953,0.012752758691311738,0.38,0.6,0.020000000000000018
0.0008702844415460518,0.012844836275139994,0.38,0.62,0.0
0.0023604717263063704,0.020489424383295873,0.4,0.0,0.6
0.0023109053923727266,0.020010257832938978,0.4,0.02,0.58
0.0022613390584390832,0.019538474722404033,0.4,0.04,0.5599999999999999
0.00221177272450544,0.01907462291555921,0.4,0.06,0.54
0.002162206390571797,0.018619295185880725,0.4,0.08,0.52
